,library,jsonFileName,signature,name,targetClass,equivalence.comment,equivalence.kind,equivalence.condition,EMR
5013,sbes-guava,com.google.common.collect.Sets_goal.json,newConcurrentHashSet(),newConcurrentHashSet,com.google.common.collect.Sets,"Creates a thread-safe set backed by a hash map. The set is backed by a ConcurrentHashMap instance, and thus carries the same concurrency guarantees. Unlike HashSet, this class does NOT allow null to be used as an element. The set is serializable.",FreeText,,0
5014,sbes-guava,com.google.common.collect.Sets_goal.json,hashCodeImpl(java.util.Set<?> s),hashCodeImpl,com.google.common.collect.Sets,An implementation for Set#hashCode().,FreeText,,0
5015,sbes-guava,com.google.common.collect.Sets_goal.json,newHashSetWithExpectedSize(int expectedSize),newHashSetWithExpectedSize,com.google.common.collect.Sets,"Creates a HashSet instance, with a high enough initial table size that it should hold expectedSize elements without resizing. This behavior cannot be broadly guaranteed, but it is observed to be true for OpenJDK 1.7. It also can't be guaranteed that the method isn't inadvertently oversizing the returned set.",FreeText,,0
5016,sbes-guava,com.google.common.collect.Sets_goal.json,"complementOf(java.util.Collection<E> collection, java.lang.Class<E> type)",complementOf,com.google.common.collect.Sets,"Creates an EnumSet consisting of all enum values that are not in the specified collection. This is equivalent to EnumSet#complementOf, but can act on any input collection, as long as the elements are of enum type.",FreeText,if(args[0] instanceof EnumSet) {methodResultID.equals(java.util.EnumSet.complementOf(args[0]))},1
5017,sbes-guava,com.google.common.collect.Sets_goal.json,unmodifiableNavigableSet(java.util.NavigableSet<E> set),unmodifiableNavigableSet,com.google.common.collect.Sets,"Returns an unmodifiable view of the specified navigable set. This method allows modules to provide users with ""read-only"" access to internal navigable sets. Query operations on the returned set ""read through"" to the specified set, and attempts to modify the returned set, whether direct or via its collection views, result in an UnsupportedOperationException. The returned navigable set will be serializable if the specified navigable set is serializable.",FreeText,,0
5018,sbes-guava,com.google.common.collect.SortedIterable_goal.json,comparator(),comparator,com.google.common.collect.SortedIterable,"Returns the Comparator by which the elements of this iterable are ordered, or Ordering.natural() if the elements are ordered by their natural ordering.",FreeText,,0
5019,sbes-guava,com.google.common.collect.SortedIterable_goal.json,iterator(),iterator,com.google.common.collect.SortedIterable,Returns an iterator over elements of type T. The elements are returned in nondecreasing order according to the associated #comparator.,FreeText,,0
5020,sbes-guava,com.google.common.collect.SortedMultisetBridge_goal.json,elementSet(),elementSet,com.google.common.collect.SortedMultisetBridge,,FreeText,,0
5021,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,"headMultiset(E upperBound, com.google.common.collect.BoundType boundType)",headMultiset,com.google.common.collect.SortedMultiset,"Returns a view of this multiset restricted to the elements less than upperBound, optionally including upperBound itself. The returned multiset is a view of this multiset, so changes to one will be reflected in the other. The returned multiset supports all operations that this multiset supports. <p>The returned multiset will throw an IllegalArgumentException on attempts to add elements outside its range.",FreeText,,0
5022,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,"tailMultiset(E lowerBound, com.google.common.collect.BoundType boundType)",tailMultiset,com.google.common.collect.SortedMultiset,"Returns a view of this multiset restricted to the elements greater than lowerBound, optionally including lowerBound itself. The returned multiset is a view of this multiset, so changes to one will be reflected in the other. The returned multiset supports all operations that this multiset supports. <p>The returned multiset will throw an IllegalArgumentException on attempts to add elements outside its range.",FreeText,,0
5023,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,lastEntry(),lastEntry,com.google.common.collect.SortedMultiset,"Returns the entry of the last element in this multiset, or null if this multiset is empty.",FreeText,,0
5024,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,pollFirstEntry(),pollFirstEntry,com.google.common.collect.SortedMultiset,"Returns and removes the entry associated with the lowest element in this multiset, or returns null if this multiset is empty.",FreeText,,0
5025,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,firstEntry(),firstEntry,com.google.common.collect.SortedMultiset,"Returns the entry of the first element in this multiset, or null if this multiset is empty.",FreeText,,0
5026,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,pollLastEntry(),pollLastEntry,com.google.common.collect.SortedMultiset,"Returns and removes the entry associated with the greatest element in this multiset, or returns null if this multiset is empty.",FreeText,,0
5027,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,elementSet(),elementSet,com.google.common.collect.SortedMultiset,Returns a NavigableSet view of the distinct elements in this multiset.,FreeText,,0
5028,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,iterator(),iterator,com.google.common.collect.SortedMultiset,{@inheritDoc} <p>The iterator returns the elements in ascending order according to this multiset's comparator.,FreeText,,0
5029,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,descendingMultiset(),descendingMultiset,com.google.common.collect.SortedMultiset,Returns a descending view of this multiset. Modifications made to either map will be reflected in the other.,FreeText,,0
5030,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,"subMultiset(E lowerBound, com.google.common.collect.BoundType lowerBoundType, E upperBound, com.google.common.collect.BoundType upperBoundType)",subMultiset,com.google.common.collect.SortedMultiset,"Returns a view of this multiset restricted to the range between lowerBound and upperBound. The returned multiset is a view of this multiset, so changes to one will be reflected in the other. The returned multiset supports all operations that this multiset supports. <p>The returned multiset will throw an IllegalArgumentException on attempts to add elements outside its range. <p>This method is equivalent to tailMultiset(lowerBound, lowerBoundType).headMultiset(upperBound, upperBoundType).",FreeText,"methodResultID.equals(receiverObjectID.tailMultiset(args[0],args[1]).headMultiset(args[2],args[3]))",1
5031,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,entrySet(),entrySet,com.google.common.collect.SortedMultiset,{@inheritDoc} <p>The entrySet's iterator returns entries in ascending element order according to the this multiset's comparator.,FreeText,,0
5032,sbes-guava,com.google.common.collect.SortedMultiset_goal.json,comparator(),comparator,com.google.common.collect.SortedMultiset,"Returns the comparator that orders this multiset, or Ordering#natural() if the natural ordering of the elements is used.",FreeText,,0
5033,sbes-guava,com.google.common.collect.SortedSetMultimap_goal.json,asMap(),asMap,com.google.common.collect.SortedSetMultimap,"Returns a map view that associates each key with the corresponding values in the multimap. Changes to the returned map, such as element removal, will update the underlying multimap. The map does not support setValue() on its entries, put, or putAll. When passed a key that is present in the map, asMap().get(Object) has the same behavior as #get, returning a live collection. When passed a key that is not present, however, asMap().get(Object) returns null instead of an empty collection. Note: The returned map's values are guaranteed to be of type SortedSet. To obtain this map with the more specific generic type Map<K, SortedSet<V>>, call Multimaps#asMap(SortedSetMultimap) instead.",FreeText,,0
